codigo_cliente,rango_morosidad,monto_credito,monto_por_vencer,monto_vencido,intereses,producto_host,dias_mora,gestor,recibe_sueldo_fijo,provincia_cliente,region,sector_general
DNI-6574409,31 - 60 DIAS,5866.0,0.0,10.66,78.69,PRECISO,41,DIGITAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-9420929,16 - 30 DIAS,15000.0,0.0,171.12,501.94,PRECISO,25,DIGITAL,SÍ,IMBABURA,SIERRA,INDUSTRIA
DNI-5374631,16 - 30 DIAS,4837.0,3924.46,0.0,100.02,PRECISO,24,DIGITAL,NO,ESMERALDAS,COSTA,AGROPECUARIO
DNI-2817066,16 - 30 DIAS,65150.36,22476.67,0.0,430.21,AUTOS,19,DIGITAL,SÍ,PICHINCHA,SIERRA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-8654544,16 - 30 DIAS,40000.0,0.0,1016.74,677.06,PRODUCTIVO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7362008,6 - 15 DIAS,9666.0,3545.1,0.0,85.76,PRECISO,14,DIGITAL,NO,TUNGURAHUA,SIERRA,AGROPECUARIO
DNI-3507352,31 - 60 DIAS,2362.0,1278.0,0.0,27.6,PRECISO,47,DIGITAL,SÍ,TUNGURAHUA,SIERRA,SERVICIOS
DNI-6200117,6 - 15 DIAS,5052.0,0.0,65.96,126.69,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-7214483,31 - 60 DIAS,2000.0,1880.58,0.0,43.59,PRECISO,50,DIGITAL,NO,TUNGURAHUA,SIERRA,SECTOR FINANCIERO
DNI-7854196,16 - 30 DIAS,9941.0,0.0,10.49,278.22,PRECISO,30,RED COMERCIAL,SÍ,TUNGURAHUA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-8684556,6 - 15 DIAS,23060.0,20820.72,0.0,744.16,PRECISO,12,DIGITAL,NO,TUNGURAHUA,SIERRA,EDUCACIÓN Y SALUD
DNI-5299262,16 - 30 DIAS,3846.0,1760.18,0.0,16.74,PRECISO,25,DIGITAL,NO,TUNGURAHUA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-3775100,31 - 60 DIAS,2267.0,0.0,25.24,31.7,PRECISO,40,DIGITAL,NO,LOS RIOS,COSTA,SERVICIOS
DNI-86407,6 - 15 DIAS,9000.0,4716.13,0.0,52.18,PRECISO,12,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-2513381,16 - 30 DIAS,2000.0,1767.11,0.0,45.1,PRECISO,26,DIGITAL,SÍ,TUNGURAHUA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-566233,31 - 60 DIAS,4571.0,0.0,43.68,47.61,PRECISO,50,DIGITAL,SÍ,TUNGURAHUA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-8437653,6 - 15 DIAS,19100.0,14994.46,0.0,366.13,PRECISO,12,DIGITAL,NO,TUNGURAHUA,SIERRA,COMERCIO
DNI-8710545,6 - 15 DIAS,7239.0,0.0,104.46,153.01,PRECISO,13,DIGITAL,NO,TUNGURAHUA,SIERRA,SECTOR PÚBLICO
DNI-3523773,31 - 60 DIAS,6406.0,0.0,55.68,87.51,PRECISO,44,DIGITAL,NO,TUNGURAHUA,SIERRA,SECTOR PÚBLICO
DNI-1630314,16 - 30 DIAS,6868.0,0.0,160.0,22.04,PRECISO,25,DIGITAL,SÍ,TUNGURAHUA,SIERRA,SERVICIOS
DNI-4572256,6 - 15 DIAS,25500.0,21047.52,0.0,354.02,PRECISO,14,DIGITAL,NO,SUCUMBIOS,AMAZONIA,SIN ACTIVIDAD ECONÓMICA
DNI-6594933,31 - 60 DIAS,9804.0,0.0,151.34,191.7,PRECISO,34,DIGITAL,SÍ,PICHINCHA,SIERRA,SECTOR FINANCIERO
DNI-5050712,6 - 15 DIAS,9607.0,0.0,190.39,165.14,PRECISO,15,DIGITAL,SÍ,ORELLANA,AMAZONIA,AGROPECUARIO
DNI-406577,16 - 30 DIAS,9612.0,0.0,185.2,174.35,PRECISO,28,DIGITAL,NO,SUCUMBIOS,AMAZONIA,EDUCACIÓN Y SALUD
DNI-205778,16 - 30 DIAS,2126.0,1150.33,0.0,26.06,PRECISO,25,DIGITAL,SÍ,SUCUMBIOS,AMAZONIA,SERVICIOS
DNI-6690113,31 - 60 DIAS,15000.0,0.0,299.42,69.52,MICROFINANZAS,35,DIGITAL,SÍ,NAPO,AMAZONIA,COMERCIO
DNI-6790818,31 - 60 DIAS,7600.0,2984.68,0.0,64.14,PRECISO,35,DIGITAL,NO,CHIMBORAZO,SIERRA,INDUSTRIA / MANUFACTURA
DNI-1700006,16 - 30 DIAS,4000.0,3018.92,0.0,86.8,MICROFINANZAS,20,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-2103950,31 - 60 DIAS,6000.0,5168.75,0.0,158.83,MICROFINANZAS,40,DIGITAL,SÍ,EL ORO,COSTA,COMERCIO
DNI-7737042,31 - 60 DIAS,6000.0,4509.85,0.0,85.97,MICROFINANZAS,48,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-3015477,31 - 60 DIAS,14000.0,0.0,270.03,252.08,MICROFINANZAS,46,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-284976,6 - 15 DIAS,5000.0,2301.91,0.0,31.11,PRECISO,11,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-2832626,31 - 60 DIAS,6000.0,5215.65,0.0,153.19,MICROFINANZAS,55,DIGITAL,NO,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-790024,6 - 15 DIAS,12000.0,0.0,352.37,243.18,MICROFINANZAS,10,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-1084309,16 - 30 DIAS,9000.0,7823.53,0.0,224.91,MICROFINANZAS,30,DIGITAL,SÍ,TUNGURAHUA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-5221358,31 - 60 DIAS,87000.0,83336.13,0.0,682.59,PRODUCTIVO,38,DIGITAL,SÍ,IMBABURA,SIERRA,SERVICIOS
DNI-6312401,31 - 60 DIAS,4900.0,0.0,111.13,87.48,PRECISO,48,DIGITAL,NO,GUAYAS,COSTA,SECTOR PÚBLICO
DNI-9555061,16 - 30 DIAS,13400.0,5292.2,0.0,73.3,MICROFINANZAS,20,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-6884775,31 - 60 DIAS,10000.0,0.0,100.33,172.66,PRECISO,40,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-103264,31 - 60 DIAS,5000.0,0.0,89.45,147.45,MICROFINANZAS,38,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-7420862,16 - 30 DIAS,27824.0,0.0,348.87,542.92,PRECISO,27,DIGITAL,SÍ,TUNGURAHUA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-3290261,6 - 15 DIAS,7000.0,6136.76,0.0,182.22,MICROFINANZAS,12,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-1477681,16 - 30 DIAS,3000.0,2082.44,0.0,33.84,MICROFINANZAS,22,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-9099717,6 - 15 DIAS,9331.0,6881.62,0.0,202.21,MICROFINANZAS,15,RED COMERCIAL,NO,EL ORO,COSTA,COMERCIO
DNI-5325651,16 - 30 DIAS,6000.0,4187.9,0.0,131.33,MICROFINANZAS,16,DIGITAL,NO,LOS RIOS,COSTA,COMERCIO
DNI-9431780,6 - 15 DIAS,15000.0,10751.48,0.0,313.2,MICROFINANZAS,11,DIGITAL,NO,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-6003772,31 - 60 DIAS,23400.0,15118.32,0.0,334.61,PRECISO,55,RED COMERCIAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-8629240,6 - 15 DIAS,8000.0,4318.48,0.0,82.23,MICROFINANZAS,12,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-2295584,16 - 30 DIAS,5000.0,2551.17,0.0,57.18,MICROFINANZAS,30,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-4046690,16 - 30 DIAS,8000.0,5282.02,0.0,91.08,MICROFINANZAS,26,DIGITAL,NO,GUAYAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-5984303,31 - 60 DIAS,10000.0,0.0,172.87,345.9,MICROFINANZAS,60,DIGITAL,NO,COTOPAXI,SIERRA,AGROPECUARIO
DNI-8781740,16 - 30 DIAS,5000.0,0.0,185.81,164.64,MICROFINANZAS,19,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-8691763,31 - 60 DIAS,15500.0,1592.88,0.0,48.19,MICROFINANZAS,44,RED COMERCIAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-2294096,6 - 15 DIAS,6000.0,1661.66,0.0,44.48,MICROFINANZAS,11,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9676002,31 - 60 DIAS,3000.0,1273.96,0.0,34.84,MICROFINANZAS,34,DIGITAL,SÍ,COTOPAXI,SIERRA,AGROPECUARIO
DNI-365285,16 - 30 DIAS,50000.0,31363.62,0.0,318.07,PRODUCTIVO,19,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-6594279,16 - 30 DIAS,6200.0,4210.21,0.0,62.12,MICROFINANZAS,20,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-8904613,16 - 30 DIAS,2500.0,0.0,59.8,84.23,MICROFINANZAS,21,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-3589745,16 - 30 DIAS,3000.0,2036.57,0.0,25.9,PRECISO,24,DIGITAL,NO,EL ORO,COSTA,COMERCIO
DNI-9258206,16 - 30 DIAS,11200.0,1899.17,0.0,22.46,MICROFINANZAS,22,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-8654006,16 - 30 DIAS,10500.0,0.0,9.76,115.84,PRECISO,28,DIGITAL,NO,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-74620,6 - 15 DIAS,2351.0,1859.01,0.0,21.83,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3986787,16 - 30 DIAS,5000.0,1360.88,0.0,16.68,MICROFINANZAS,22,DIGITAL,NO,COTOPAXI,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-7643139,16 - 30 DIAS,3300.0,0.0,72.6,42.53,PRECISO,22,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-804724,16 - 30 DIAS,10224.0,6369.05,0.0,130.81,PRECISO,23,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-9332293,6 - 15 DIAS,10000.0,0.0,124.23,400.55,MICROFINANZAS,11,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-3677520,6 - 15 DIAS,1500.0,1443.48,0.0,30.19,MICROFINANZAS,15,DIGITAL,NO,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-6508433,31 - 60 DIAS,20000.0,0.0,208.0,499.59,MICROFINANZAS,31,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,AGROPECUARIO
DNI-9565661,16 - 30 DIAS,16000.0,10634.25,0.0,277.2,PRECISO,25,DIGITAL,NO,CHIMBORAZO,SIERRA,EDUCACIÓN Y SALUD
DNI-7479171,6 - 15 DIAS,6000.0,5123.05,0.0,145.15,MICROFINANZAS,12,RED COMERCIAL,SÍ,LOJA,SIERRA,COMERCIO
DNI-7363976,16 - 30 DIAS,2000.0,0.0,75.54,64.18,MICROFINANZAS,30,DIGITAL,SÍ,ZAMORA CHINCHIPE,AMAZONIA,AGROPECUARIO
DNI-8841827,31 - 60 DIAS,7600.0,0.0,105.37,58.41,PRECISO,55,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-5536605,6 - 15 DIAS,9884.0,6953.54,0.0,94.04,PRECISO,13,DIGITAL,SÍ,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-355567,16 - 30 DIAS,10000.0,4173.18,0.0,61.08,MICROFINANZAS,22,DIGITAL,NO,SANTA ELENA,COSTA,SERVICIOS
DNI-8630467,6 - 15 DIAS,4000.0,0.0,202.88,117.87,MICROFINANZAS,15,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-514629,16 - 30 DIAS,14900.0,9837.9,0.0,297.43,MICROFINANZAS,22,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-9950773,31 - 60 DIAS,16500.0,0.0,156.51,85.17,MICROFINANZAS,40,DIGITAL,NO,MANABI,COSTA,COMERCIO
DNI-6130285,6 - 15 DIAS,2000.0,0.0,84.55,36.42,MICROFINANZAS,12,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-5229960,31 - 60 DIAS,2500.0,1168.62,0.0,30.24,MICROFINANZAS,57,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9555480,16 - 30 DIAS,10000.0,1652.9,0.0,38.07,PRECISO,17,DIGITAL,SÍ,COTOPAXI,SIERRA,EDUCACIÓN Y SALUD
DNI-3322822,31 - 60 DIAS,3000.0,1580.74,0.0,40.68,MICROFINANZAS,42,DIGITAL,SÍ,LOJA,SIERRA,COMERCIO
DNI-2895671,16 - 30 DIAS,14800.0,3554.71,0.0,50.32,MICROFINANZAS,20,DIGITAL,NO,CARCHI,SIERRA,AGROPECUARIO
DNI-9205191,31 - 60 DIAS,13000.0,9073.92,0.0,285.4,MICROFINANZAS,40,RED COMERCIAL,NO,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-3726126,31 - 60 DIAS,20000.0,15943.4,0.0,330.73,PRECISO,60,DIGITAL,SÍ,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-2622105,16 - 30 DIAS,5000.0,0.0,223.31,60.05,MICROFINANZAS,25,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-6058429,6 - 15 DIAS,32192.0,26118.77,0.0,325.91,PRECISO,10,DIGITAL,NO,ESMERALDAS,COSTA,EDUCACIÓN Y SALUD
DNI-1318193,16 - 30 DIAS,10000.0,0.0,243.68,72.03,PRECISO,29,DIGITAL,NO,COTOPAXI,SIERRA,AGROPECUARIO
DNI-1730101,6 - 15 DIAS,3259.0,2962.79,0.0,259.42,PRECISO,12,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-1440917,31 - 60 DIAS,8500.0,7275.1,0.0,219.24,MICROFINANZAS,60,DIGITAL,SÍ,CHIMBORAZO,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5213909,31 - 60 DIAS,10000.0,8779.43,0.0,216.63,PRECISO,35,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-9831656,31 - 60 DIAS,16000.0,3055.89,0.0,74.79,PRECISO,36,RED COMERCIAL,NO,SUCUMBIOS,AMAZONIA,CONSTRUCCIÓN
DNI-1772387,6 - 15 DIAS,9000.0,8044.29,0.0,219.86,PRECISO,12,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-9606007,31 - 60 DIAS,39996.73,39555.75,0.0,1448.2,AUTOS,42,DIGITAL,NO,TUNGURAHUA,SIERRA,COMERCIO
DNI-6046669,6 - 15 DIAS,26657.64,0.0,419.88,468.29,AUTOS,15,RED COMERCIAL,NO,PICHINCHA,SIERRA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-8715245,6 - 15 DIAS,22000.0,0.0,512.09,303.39,MICROFINANZAS,12,DIGITAL,NO,TUNGURAHUA,SIERRA,SERVICIOS
DNI-129835,6 - 15 DIAS,6000.0,2797.17,0.0,63.29,MICROFINANZAS,12,RED COMERCIAL,SÍ,LOS RIOS,COSTA,COMERCIO
DNI-7238812,31 - 60 DIAS,10000.0,0.0,213.24,127.22,PRECISO,38,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-714922,16 - 30 DIAS,2000.0,1185.83,0.0,37.1,MICROFINANZAS,23,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-8875119,31 - 60 DIAS,13700.0,8785.99,0.0,267.57,MICROFINANZAS,60,DIGITAL,NO,PASTAZA,AMAZONIA,SERVICIOS
DNI-9481906,6 - 15 DIAS,13000.0,9547.94,0.0,286.88,MICROFINANZAS,11,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-4346201,31 - 60 DIAS,7500.0,6042.0,0.0,267.54,MICROFINANZAS,44,DIGITAL,SÍ,ZAMORA CHINCHIPE,AMAZONIA,COMERCIO
DNI-3211573,31 - 60 DIAS,12500.0,10298.32,0.0,267.62,MICROFINANZAS,42,RED COMERCIAL,SÍ,LOS RIOS,COSTA,SERVICIOS
DNI-1886278,16 - 30 DIAS,13500.0,0.0,195.79,428.89,MICROFINANZAS,20,DIGITAL,NO,GUAYAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-7412941,6 - 15 DIAS,12500.0,0.0,194.1,449.58,MICROFINANZAS,12,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-1194673,31 - 60 DIAS,10000.0,0.0,233.79,117.99,PRECISO,36,DIGITAL,NO,CHIMBORAZO,SIERRA,SERVICIOS
DNI-5528840,16 - 30 DIAS,14245.0,7192.55,0.0,81.45,PRECISO,23,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA
DNI-9297008,31 - 60 DIAS,6000.0,0.0,120.68,75.5,PRECISO,45,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-1185488,6 - 15 DIAS,6205.0,0.0,81.02,138.59,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6156824,31 - 60 DIAS,23336.0,19557.56,0.0,494.78,PRECISO,44,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6196696,16 - 30 DIAS,5000.0,0.0,68.19,59.78,PRECISO,28,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7790355,31 - 60 DIAS,11000.0,0.0,174.18,358.28,PRECISO,45,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-6683024,6 - 15 DIAS,31310.0,0.0,273.21,396.77,PRECISO,14,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-150910,6 - 15 DIAS,13903.92,11879.28,0.0,290.83,AUTOS,10,DIGITAL,SÍ,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-7054784,6 - 15 DIAS,3400.0,1923.78,0.0,48.02,PRECISO,10,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-8582701,16 - 30 DIAS,2545.0,1962.7,0.0,45.5,PRECISO,30,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-7101970,16 - 30 DIAS,7786.0,5792.84,0.0,53.9,PRECISO,19,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9682257,6 - 15 DIAS,15184.0,0.0,230.5,303.77,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-9152433,16 - 30 DIAS,6678.0,4675.32,0.0,117.9,PRECISO,27,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-5977343,16 - 30 DIAS,6000.0,0.0,73.83,190.63,PRECISO,20,DIGITAL,SÍ,LOJA,SIERRA,SERVICIOS
DNI-2268750,6 - 15 DIAS,3433.0,0.0,74.33,61.2,PRECISO,12,RED COMERCIAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-4971723,16 - 30 DIAS,2464.0,0.0,31.25,67.78,PRECISO,17,DIGITAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-9331811,16 - 30 DIAS,8001.0,0.0,11.9,110.31,PRECISO,19,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-1430341,16 - 30 DIAS,3329.0,2342.06,0.0,34.07,PRECISO,19,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-5813324,6 - 15 DIAS,20960.46,0.0,235.32,657.06,AUTOS,12,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-4907614,31 - 60 DIAS,9879.0,0.0,207.83,169.56,PRECISO,51,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9436724,31 - 60 DIAS,30623.0,24040.48,0.0,378.59,PRECISO,60,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-8810909,16 - 30 DIAS,3329.0,2342.06,0.0,58.5,PRECISO,20,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-6744793,16 - 30 DIAS,3141.0,0.0,35.84,97.27,PRECISO,24,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,EDUCACIÓN Y SALUD
DNI-5019473,31 - 60 DIAS,6621.0,0.0,139.28,105.31,PRECISO,51,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,COMERCIO
DNI-9596979,16 - 30 DIAS,17329.69,15118.77,0.0,344.39,AUTOS,30,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6160218,6 - 15 DIAS,8789.0,0.0,100.26,330.89,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9596809,16 - 30 DIAS,6285.0,5017.27,0.0,122.71,PRECISO,24,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-4637429,31 - 60 DIAS,7233.0,0.0,91.73,170.77,PRECISO,52,DIGITAL,SÍ,ESMERALDAS,COSTA,SERVICIOS
DNI-3944588,6 - 15 DIAS,1600.0,0.0,18.16,41.8,PRECISO,13,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-6017543,31 - 60 DIAS,7634.0,0.0,107.48,199.25,PRECISO,47,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-1758946,16 - 30 DIAS,9606.0,7459.36,0.0,184.65,PRECISO,28,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7432368,16 - 30 DIAS,10000.0,0.0,170.73,272.92,PRECISO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-1606470,6 - 15 DIAS,1600.0,1445.31,0.0,38.31,PRECISO,10,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-9553013,16 - 30 DIAS,4804.0,4370.7,0.0,110.04,PRECISO,27,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3101454,31 - 60 DIAS,4220.0,0.0,69.43,290.12,PRECISO,52,DIGITAL,SÍ,ESMERALDAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-185449,6 - 15 DIAS,2010.0,0.0,31.77,45.37,PRECISO,13,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-4932461,16 - 30 DIAS,9129.0,6830.13,0.0,255.86,PRECISO,22,RED COMERCIAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5740509,16 - 30 DIAS,9605.0,7958.26,0.0,177.79,PRECISO,19,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-2964279,16 - 30 DIAS,2000.0,0.0,43.31,35.3,PRECISO,22,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-4367802,6 - 15 DIAS,11253.0,0.0,97.96,158.84,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-3653100,6 - 15 DIAS,5186.0,0.0,113.48,71.56,PRECISO,14,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-11082,6 - 15 DIAS,2676.0,1831.82,0.0,48.9,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5439902,16 - 30 DIAS,8587.0,0.0,122.77,216.59,PRECISO,30,DIGITAL,NO,TUNGURAHUA,SIERRA,EDUCACIÓN Y SALUD
DNI-6848137,31 - 60 DIAS,5805.0,0.0,86.78,121.19,PRECISO,35,RED COMERCIAL,NO,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-5962062,16 - 30 DIAS,4428.0,0.0,9.28,61.81,PRECISO,27,RED COMERCIAL,SÍ,CHIMBORAZO,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-9588293,16 - 30 DIAS,9229.0,0.0,75.45,91.46,PRECISO,25,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-7583885,16 - 30 DIAS,20000.0,0.0,291.19,301.97,PRECISO,27,RED COMERCIAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,EDUCACIÓN Y SALUD
DNI-8014593,6 - 15 DIAS,28500.0,16649.42,0.0,277.3,PRODUCTIVO,12,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-4059426,6 - 15 DIAS,5000.0,2441.44,0.0,25.95,PRECISO,12,DIGITAL,NO,AZUAY,SIERRA,COMERCIO
DNI-137393,16 - 30 DIAS,1715.0,0.0,28.84,49.69,PRECISO,22,DIGITAL,NO,AZUAY,SIERRA,SERVICIOS
DNI-5163037,6 - 15 DIAS,7312.0,1363.87,0.0,52.25,PRECISO,11,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-4461693,6 - 15 DIAS,9705.0,0.0,134.58,278.36,PRECISO,15,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-1249737,6 - 15 DIAS,2780.0,2394.82,0.0,62.35,PRECISO,15,DIGITAL,NO,IMBABURA,SIERRA,AGROPECUARIO
DNI-4700005,6 - 15 DIAS,12000.0,8442.22,0.0,213.32,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-8247443,16 - 30 DIAS,5249.0,4120.77,0.0,95.37,PRECISO,25,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-2168302,16 - 30 DIAS,15318.0,0.0,243.15,326.17,PRECISO,26,DIGITAL,SÍ,IMBABURA,SIERRA,SERVICIOS
DNI-2854122,6 - 15 DIAS,2346.0,1872.84,0.0,37.66,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-7833643,6 - 15 DIAS,11768.0,0.0,91.41,250.83,PRECISO,12,DIGITAL,SÍ,IMBABURA,SIERRA,SERVICIOS
DNI-1278450,31 - 60 DIAS,8506.0,0.0,129.12,211.14,PRECISO,60,RED COMERCIAL,SÍ,IMBABURA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-7684200,16 - 30 DIAS,6000.0,0.0,102.45,167.15,PRECISO,23,DIGITAL,NO,IMBABURA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-2444579,16 - 30 DIAS,17000.0,0.0,209.19,435.51,PRECISO,20,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
